entity_id,region,specialty,city,period,provider_count,provider_share,trial_starts_month,trial_starts_3mo,trial_starts_6mo,trial_velocity,device_events_month,device_events_3mo,device_events_6mo,safety_velocity,provider_density_norm,trial_momentum_norm,safety_pressure_norm,reimbursement_proxy_norm,market_signal,safety_signal,composite_opportunity,target_next_composite_opportunity
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2008-12-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2009-01-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2009-02-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2009-03-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2009-04-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2009-05-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2009-06-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2009-07-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2009-08-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2009-09-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2009-10-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2009-11-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2009-12-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.02518981928875145
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2010-01-01,5.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0625,0.014285714285714285,0.0,0.014302280633938924,0.03598545612678779,0.0,0.02518981928875145,0.023439819288751447
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2010-02-01,5.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0625,0.007142857142857143,0.0,0.014302280633938924,0.033485456126787785,0.0,0.023439819288751447,0.023439819288751447
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2010-03-01,5.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0625,0.007142857142857143,0.0,0.014302280633938924,0.033485456126787785,0.0,0.023439819288751447,0.023439819288751447
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2010-04-01,5.0,0.041666666666666664,0.0,0.0,0.041666666666666664,-0.041666666666666664,0.0,0.0,0.0,0.0,0.0625,0.007142857142857143,0.0,0.014302280633938924,0.033485456126787785,0.0,0.023439819288751447,0.023439819288751447
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2010-05-01,5.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0625,0.007142857142857143,0.0,0.014302280633938924,0.033485456126787785,0.0,0.023439819288751447,0.023439819288751447
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2010-06-01,5.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0625,0.007142857142857143,0.0,0.014302280633938924,0.033485456126787785,0.0,0.023439819288751447,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2010-07-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2010-08-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2010-09-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2010-10-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2010-11-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2010-12-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2011-01-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2011-02-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2011-03-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2011-04-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2011-05-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2011-06-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2011-07-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2011-08-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2011-09-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.02518981928875145
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2011-10-01,5.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0625,0.014285714285714285,0.0,0.014302280633938924,0.03598545612678779,0.0,0.02518981928875145,0.023439819288751447
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2011-11-01,5.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0625,0.007142857142857143,0.0,0.014302280633938924,0.033485456126787785,0.0,0.023439819288751447,0.023439819288751447
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2011-12-01,5.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0625,0.007142857142857143,0.0,0.014302280633938924,0.033485456126787785,0.0,0.023439819288751447,0.023439819288751447
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2012-01-01,5.0,0.041666666666666664,0.0,0.0,0.041666666666666664,-0.041666666666666664,0.0,0.0,0.0,0.0,0.0625,0.007142857142857143,0.0,0.014302280633938924,0.033485456126787785,0.0,0.023439819288751447,0.02788686219559335
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2012-02-01,5.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0625,0.02142857142857143,0.0,0.021066872825666792,0.03983837456513336,0.0,0.02788686219559335,0.026136862195593347
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2012-03-01,5.0,0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0625,0.014285714285714285,0.0,0.021066872825666792,0.03733837456513336,0.0,0.026136862195593347,0.023439819288751447
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2012-04-01,5.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0625,0.007142857142857143,0.0,0.014302280633938924,0.033485456126787785,0.0,0.023439819288751447,0.023439819288751447
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2012-05-01,5.0,0.041666666666666664,0.0,0.0,0.041666666666666664,-0.041666666666666664,0.0,0.0,0.0,0.0,0.0625,0.007142857142857143,0.0,0.014302280633938924,0.033485456126787785,0.0,0.023439819288751447,0.023439819288751447
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2012-06-01,5.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0625,0.007142857142857143,0.0,0.014302280633938924,0.033485456126787785,0.0,0.023439819288751447,0.023439819288751447
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2012-07-01,5.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0625,0.007142857142857143,0.0,0.014302280633938924,0.033485456126787785,0.0,0.023439819288751447,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2012-08-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2012-09-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2012-10-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2012-11-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2012-12-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2013-01-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2013-02-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2013-03-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2013-04-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2013-05-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2013-06-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2013-07-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2013-08-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2013-09-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2013-10-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2013-11-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2013-12-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2014-01-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2014-02-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2014-03-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2014-04-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2014-05-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2014-06-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2014-07-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2014-08-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2014-09-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2014-10-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2014-11-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2014-12-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2015-01-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2015-02-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2015-03-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2015-04-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2015-05-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2015-06-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2015-07-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2015-08-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2015-09-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2015-10-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2015-11-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2015-12-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
TX_RADIOLOGY_AMARILLO,TX,Radiology,AMARILLO,2016-01-01,5.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.007537688442211056,0.029632537688442213,0.0,0.020742776381909547,0.020742776381909547
